chunk_id,text,char_length,word_count,token_count,section_index,source_file,processed_date
1,| 主 | | - - - - - - | | [UNK] | | 國 | | - - - - - - | | [UNK] | | 部 | | [UNK] | | - - - - - - | | 主 | | - - - - - - | | [UNK] | | - - - - - - | | 國 | | - - - - - - | | क | | 華 民 國 八 十 五 年 | | - - - - - - - - - - - - - - - - - - |,229,107,109,0,taiwan_1985_NationalDefenseReport_noneng.md,2025-01-28 18:57:45
2,# # [UNK] 1 華! [ 2 _ image _ 0. png ] ( 2 _ image _ 0. png )! [ 2 _ image _ 3. png ] ( 2 _ image _ 3. png )! [ 2 _ image _ 6. png ] ( 2 _ image _ 6. png ) [UNK]! [ 2 _ image _ 2. png ] ( 2 _ image _ 2. png ) 本 [UNK] [UNK] [UNK] [UNK]! [ 2 _ image _ 4. png ] ( 2 _ image _ 4. png )! [ 2 _ image _ 1. png ] (,306,100,130,1,taiwan_1985_NationalDefenseReport_noneng.md,2025-01-28 18:57:45
3,2 _ image _ 1. png ) [UNK]! [ 2 _ image _ 5. png ] ( 2 _ image _ 5. png )! [ 2 _ image _ 8. png ] ( 2 _ image _ 8. png ) [UNK] [UNK] [UNK] [UNK] [UNK] 立 國 [UNK] 軍 事 [UNK] [UNK]........ [UNK] [UNK] 軍 事 [UNK] [UNK].. 東 [UNK] [UNK] [UNK] [UNK] 軍 事 [UNK] [UNK] [UNK] 三 [UNK] | [UNK] 四 | | - - - - - - - - | | [UNK] | | [UNK] 二 一 | | - - - - - - - - - - | | [UNK],358,106,130,1,taiwan_1985_NationalDefenseReport_noneng.md,2025-01-28 18:57:45
4,| 五 [UNK] [UNK],15,4,6,1,taiwan_1985_NationalDefenseReport_noneng.md,2025-01-28 18:57:45
5,# [UNK] 成 「 八 十 五 年 國 [UNK] [UNK] [UNK] 書! [ 2 _ image _ 7. png ] ( 2 _ image _ 7. png ) 事 [UNK] [UNK].. 111 [UNK] [UNK]. 國 [UNK] [UNK] [UNK] 書! [ 3 _ image _ 0. png ] ( 3 _ image _ 0. png )! [ 3 _ image _ 8. png ] ( 3 _ image _ 8. png )! [ 3 _ image _ 1. png ] ( 3 _ image _ 1. png )! [ 3 _ image _ 6. png ] ( 3 _ image _ 6,324,102,130,2,taiwan_1985_NationalDefenseReport_noneng.md,2025-01-28 18:57:45
6,. png ) 111 = e 111 l l [UNK] | [UNK] | [UNK] | | - - - - - - | - - - - - - | | 11 - | - | | [UNK] | [UNK] | | 政 | [UNK] | | 華 [UNK] | [UNK] [UNK] | | [UNK] | [UNK] |! [ 3 _ image _ 2. png ] ( 3 _ image _ 2. png ) | 軍 | | - - - - - - | | [UNK] | | [UNK] | 車 事 [UNK] [UNK]..! [ 3 _ image _ 11. png ] ( 3 _ image _ 11. png ) [UNK] [UNK] 二 一,338,115,130,2,taiwan_1985_NationalDefenseReport_noneng.md,2025-01-28 18:57:45
7,四 [UNK] [UNK] [UNK] [UNK] 11 - - | [UNK] | [UNK] | | | - - - - - - | - - - - - - | - - - - | | [UNK] [UNK] | 五 | 四 | [UNK] 二 二 部 四 [UNK] 五 [UNK] [UNK] [UNK] [UNK] [UNK] 東 東 国 太 海 北 南 [UNK] 軍 문 [UNK] 事 [UNK] [UNK] [UNK] [UNK] 我 之 [UNK].. [UNK].! [ 3 _ image _ 9. png ] ( 3 _ image _ 9. png ) ・ ・ ・! [ 3 _ image _ 12. png ] ( 3 _ image _ 12. png )... [UNK],356,110,130,2,taiwan_1985_NationalDefenseReport_noneng.md,2025-01-28 18:57:45
8,[UNK] [UNK] 五 美 國...................! [ 3 _ image _ 13. png ] ( 3 _ image _ 13. png )! [ 3 _ image _ 4. png ] ( 3 _ image _ 4. png )! [ 3 _ image _ 5. png ] ( 3 _ image _ 5. png )... [UNK] [UNK]! [ 3 _ image _ 3. png ] ( 3 _ image _ 3. png ).............! [,257,72,130,2,taiwan_1985_NationalDefenseReport_noneng.md,2025-01-28 18:57:45
9,3 _ image _ 7. png ] ( 3 _ image _ 7. png )..! [ 3 _ image _ 10. png ] ( 3 _ image _ 10. png ) 쿠트 [UNK] [UNK] [UNK] [UNK] 都 [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] नरम 五 四 [UNK] 八 - [UNK],185,50,68,2,taiwan_1985_NationalDefenseReport_noneng.md,2025-01-28 18:57:45
10,# # 目 3 [UNK] [UNK] 五 [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] 前 नरम 章 [UNK] [UNK] [UNK] [UNK] 之 [UNK] [UNK] [UNK] [UNK] [UNK] 中 [UNK] [UNK] 事 [UNK] [UNK] 車 [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] 我 之 [UNK] [UNK] 本 [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK],247,51,55,3,taiwan_1985_NationalDefenseReport_noneng.md,2025-01-28 18:57:45
11,# # 成 [UNK] 政 [UNK]! [ 4 _ image _ 3. png ] ( 4 _ image _ 3. png )! [ 4 _ image _ 0. png ] ( 4 _ image _ 0. png )! [ 4 _ image _ 2. png ] ( 4 _ image _ 2. png )! [ 4 _ image _ 1. png ] ( 4 _ image _ 1. png ) [UNK] 二 [UNK] 人 力 [UNK] [UNK] 四 四 王 八 ei - [UNK] [UNK] [UNK] 五 五 - 111 ct c 八 國 [UNK] [UNK] [UNK] 書! [ 5 _ image _ 1. p,327,105,130,4,taiwan_1985_NationalDefenseReport_noneng.md,2025-01-28 18:57:45
12,##ng ] ( 5 _ image _ 1. png ) [UNK] 二 二 [UNK]! [ 5 _ image _ 5. png ] ( 5 _ image _ 5. png )! [ 5 _ image _ 3. png ] ( 5 _ image _ 3. png ) [UNK] 四 [UNK] 三 [UNK]! [ 5 _ image _ 4. png ] ( 5 _ image _ 4. png )! [ 5 _ image _ 0. png ] ( 5 _ image _ 0. png ) [UNK] [UNK] 二 [UNK] [UNK] 三 [UNK] - [UNK] [UNK]! [ 5 _ image _ 2. png ] ( 5,331,103,132,4,taiwan_1985_NationalDefenseReport_noneng.md,2025-01-28 18:57:45
13,_ image _ 2. png ) [UNK] 二 一 - [UNK] [UNK] [UNK] [UNK] 三 [UNK] 國! [ 5 _ image _ 9. png ] ( 5 _ image _ 9. png )! [ 5 _ image _ 11. png ] ( 5 _ image _ 11. png ) [UNK] [UNK] [UNK] 國 [UNK] - नमी 國 [UNK] [UNK] カ [UNK] 劉 [UNK] [UNK] [UNK] [UNK] [UNK]! [ 5 _ image _ 13. png ] ( 5 _ image _ 13. png ) [UNK] [UNK]! [ 5 _ image _ 10. png ] ( 5 _ image _ 10. png ) 國 國 八,362,104,130,4,taiwan_1985_NationalDefenseReport_noneng.md,2025-01-28 18:57:45
14,八 + 十 二 十 五 年 1 [UNK] 八 | 國 十 [UNK] 四 年 [UNK] [UNK] [UNK] 内 國 [UNK] [UNK] 原............... [UNK] [UNK] 行 [UNK]! [ 5 _ image _ 14. png ] ( 5 _ image _ 14. png ) [UNK]! [ 5 _ image _ 16. png ] ( 5 _ image _ 16. png )! [ 5 _ image _ 17. png ] ( 5 _ image _ 17. png )! [ 5 _ image _ 18. png ] ( 5 _ image _ 18. png ),312,93,130,4,taiwan_1985_NationalDefenseReport_noneng.md,2025-01-28 18:57:45
15,! [ 5 _ image _ 15. png ] ( 5 _ image _ 15. png ) o c 12 [UNK] [UNK] 五 カ [UNK] [UNK]! [ 5 _ image _ 7. png ] ( 5 _ image _ 7. png ) [UNK]! [ 5 _ image _ 12. png ] ( 5 _ image _ 12. png ) [UNK]..... 12 - 11! [ 5 _ image _ 19. png ] ( 5 _ image _ 19. png ) 111 o 111 [UNK] 1 [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK]! [ 5 _ image _ 8. png ] (,346,101,130,4,taiwan_1985_NationalDefenseReport_noneng.md,2025-01-28 18:57:45
16,5 _ image _ 8. png ) 軍 h - [UNK] 武 [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK]! [ 5 _ image _ 6. png ] ( 5 _ image _ 6. png ) [UNK] 国................ - [UNK] l! [ 6 _ image _ 0. png ] ( 6 _ image _ 0. png ) [UNK] 二 二 [UNK] 경찰 [UNK] [UNK] [UNK]! [ 6 _ image _ 1. png ] ( 6 _ image _ 1. png ) [UNK] 二 章! [ 6 _,327,89,130,4,taiwan_1985_NationalDefenseReport_noneng.md,2025-01-28 18:57:45
