chunk_id,text,char_length,word_count,token_count,section_index,source_file,processed_date
1,- - - - - - - - - -,19,10,12,0,india_2018_AnnualReport.md,2025-01-28 18:54:10
2,# # # # # # annual report # # 2018 - 19,39,13,15,1,india_2018_AnnualReport.md,2025-01-28 18:54:10
3,# # # # # # ministry of defence government of india - - - - - - - - - -,71,22,24,2,india_2018_AnnualReport.md,2025-01-28 18:54:10
4,# # # # contents 1. security environment 1 2. organisation and functions of ministry of defence 9 3. indian army 17 4. indian navy 31 5. indian air force 41 6. indian coast guard 49 7. defence production 57 8. defence research and development 91 9. inter service organisations 113 10. recruitment and training 135 11. resettlement and welfare of ex - servicemen 161 12. cooperation between armed forces and civil authorities 177 13. national cadet corps 187 14. defence cooperation with foreign countries 197 15. ceremonial and other activities 205 16. activities of vigilance units 219 17. empowerment and welfare of women 229 18. initiatives,643,107,130,3,india_2018_AnnualReport.md,2025-01-28 18:54:10
5,"towards simplification, decentralization and enhancing the ease of doing business 239 appendix appendix - i matters dealt with by the departments of the ministry of defence 249 appendix - ii ministers, chiefs of staff and secretaries who were in position from january 1, 2018 onwards 253 appendix - iii report no. 8 of 2018 executive summary 255 appendix - iv age - wise analysis of pending audit paras 272 - - - - - - - - - -",426,79,90,3,india_2018_AnnualReport.md,2025-01-28 18:54:10
6,# # # # # # chapter # # # 1,27,11,13,4,india_2018_AnnualReport.md,2025-01-28 18:54:10
7,# # # # security environment - - - - -,38,11,13,5,india_2018_AnnualReport.md,2025-01-28 18:54:10
8,# # # # # # security environment # 1,36,10,12,6,india_2018_AnnualReport.md,2025-01-28 18:54:10
9,"# # # # # # security environment # 1 1. 1 it is increasingly evident that the world is undergoing rapid and unexpected changes, described by some as tectonic shifts. the world is in a transition, driven by rapidly evolving security and technological challenges, causing stresses in international order and transforming the global hierarchies. the need to craft an appropriate response, aimed at shaping an international environment conducive to india ’ s development and security, is imperative. 1. 2 india ’ s foreign and defence policies seek to provide a peaceful and enabling environment for achieving transformative national growth and development. a complex and increasingly unpredictable inter",700,108,130,7,india_2018_AnnualReport.md,2025-01-28 18:54:10
10,"##play of regional and global developments characterize india ’ s security environment. guided by the principles of strategic autonomy and mutually beneficial cooperation, india continues to address the wide spectrum of conventional and non conventional security challenges by pursuing constructive engagement with partner countries at the bilateral, regional and global levels. 1. 3 terrorism and radicalisation are the biggest threats to peace and security that the world is facing today. india has reiterated, at a number of bilateral and multilateral platforms, its resolve to combat terrorism in all its forms and manifestations. the global concerns regarding proliferation of weapons of mass destruction ( wmd ) and their delivery systems, continue to pose serious",770,113,132,7,india_2018_AnnualReport.md,2025-01-28 18:54:10
11,threats to international security. wmd terrorism will remain a potent threat as long as there are terrorists seeking to gain access to relevant materials and technologies for malicious purposes. india had,204,31,36,7,india_2018_AnnualReport.md,2025-01-28 18:54:10
12,"# # # # # # 2 contributed actively, with partners, to the success of nuclear security summit ( nss ) process and continues to engage with partners in the nuclear security contact group.",185,34,40,8,india_2018_AnnualReport.md,2025-01-28 18:54:10
13,"# # # # # # regional security environment 1. 4 the government has continued to accord a high priority to relations with countries in asia. in general, india ’ s approach of seeking closer ties, building stronger connectivity and expanding cooperation has been appreciated by our partners in the larger neighbourhood. 1. 5 india has been committed to the policy “ neighbourhood first ” aimed at expanding the close and friendly relations with india ’ s neighbours. it continued with its policy during the year. india ’ s defence and security policy is a function of its principled commitment to regional and international peace and prosperity. 1. 6 the regional cooperation in the area of regional",696,117,130,9,india_2018_AnnualReport.md,2025-01-28 18:54:10
14,"security has progressed significantly under bimstec [ bay of bengal initiative for multi sectoral technical and economic cooperation ]. the 4 [ th ] bimstec summit, held in kathmandu on august 30 - 31, 2018, was instrumental in giving regional cooperation under bimstec a significant push. the summit was attended by all bimstec leaders. the kathmandu declaration, adopted at the summit, provides vision and leaders ’ directions for intensifying regional cooperation in key areas of security and counter terrorism, disaster management, connectivity and trade, agriculture and poverty alleviation, s & t, culture, tourism and people - to - people contacts,",655,100,130,9,india_2018_AnnualReport.md,2025-01-28 18:54:10
15,"among others. the - - - - - 4 [ th ] bimstec summit also institutionalized meeting of bimstec home ministers which is likely to give further push to regional security cooperation. to promote cooperation and mutual understanding among the armed forces of member states, a bimstec multilateral military exercise on the theme of counter terrorism and a conclave of army chiefs was organized in pune from september 10 - 16, 2018. 1. 7 india has been contributing to the regional maritime security by ensuring safety and security of maritime traffic through helping our maritime neighbours set up their coastal surveillance networks for developing shared maritime domain awareness ( mda ).",684,111,130,9,india_2018_AnnualReport.md,2025-01-28 18:54:10
16,"in this context, india launched an information fusion centre - indian ocean region ( ifc - ior ) in gurugram in december, 2018. the ifc - ior is a major initiative to put in place a mechanism for mda and to ensure situational awareness of the maritime activities in the region. this centre will establish linkages and coordination with national and multi - national organizations that are relevant to maritime safety and security. it will collate, analyse and disseminate information related to maritime safety and hadr requirements at sea. in furtherance of this goal, india has also signed white shipping agreements with a number of countries",644,106,130,9,india_2018_AnnualReport.md,2025-01-28 18:54:10
17,", provided capacity building assistance and ensured capability enhancement by imparting training. 1. 8 in the immediate neighbourhood, the security environment remained challenging. afghanistan is presently undergoing a phase of important multiple transitions. the afghan national security forces have taken over the security responsibility and are facing a daunting challenge in fighting terrorism with reduced international combat support. past year witnessed increased level of terrorist violence. the country is challenged by a revitalized taliban led insurgency coupled with deterioration of the law and order situation. as a result, terrorism has been spreading to the relatively peaceful parts of afghanistan. the international community is genuinely concerned about the deteriorating situation, as seen",810,111,130,9,india_2018_AnnualReport.md,2025-01-28 18:54:10
18,"from the number of initiatives undertaken by world community. however, the efforts of international community towards peace and reconciliation efforts are yet to produce tangible results. india continues to play a role in training and supporting capacity building of the afghan national defence and security forces ( andsf ) as a part of larger developmental cooperation assistance. last year, india trained an all women batch of 20 andsf officers in india. india has so far committed us $ 3 billion in assistance towards development in afghanistan. 1. 9 bangladesh went in for elections in december, 2018 and prime minister sheikh hasina ’ s party was re elected to power. under her leadership, good relations",710,114,130,9,india_2018_AnnualReport.md,2025-01-28 18:54:10
19,"between india and bangladesh and deeper cooperation in all the fields of bilateral relations have expanded. the security scenario in bangladesh remained stable. after the terrorist attacks in 2016, government of bangladesh has effectively curbed the activities of the radical groups. india and bangladesh continued to undertake efforts to bolster the defence cooperation, which includes operationalising the usd500 million defence loc extended to bangladesh by india. the institutional defence cooperation mechanism, such as of annual defence dialogue and staff talks at tri - services and services levels, is now in place to facilitate engagements between both the armed forces. india wishes to continue with its excellent relations with bangladesh and strengthen defence and security",785,114,130,9,india_2018_AnnualReport.md,2025-01-28 18:54:10
20,"cooperation with the country in future. india continues to attach priority to bangladesh as a neighbour, a close partner for regional development, security and cooperation, and a central pillar in india ’ s “ neighbourhood first ” policy. 1. 10 a new government under the leadership of dr. lotay tshering of the druk nyamrup tshogpa ( dnt ) party assumed office in november 2018, after the conduct of third general elections in bhutan. prime minister dr. lotay tshering visited india in december 2018 on his first official overseas visit, which is reflective of the unique relationship between india and bhutan.",611,100,124,9,india_2018_AnnualReport.md,2025-01-28 18:54:10
21,"# # # # # # 3 - - - - - 1. 11 india ’ s security concerns are closely linked with the neighbouring littoral nations in indian ocean region ( lor ) including maldives. engagement between the defence forces of both the nations has enhanced over the years. india continues to assist maldives national defence forces in their capability and capacity building. bilateral exercises between the army ( ekuverin ), navy ( ekatha ) and coast guard ( dosti ) of the two countries take place on an annual basis. india has undertaken close to 200 search and rescue operations in maldives and these lifesaving operations have been widely appreciated",636,112,130,10,india_2018_AnnualReport.md,2025-01-28 18:54:10
22,"by the local populace. 1. 12 since formation of a new government under prime minister shri kp sharma oli in nepal in february, 2018, three reciprocal visits, at the heads of government level, have added a new vigour to india - nepal bilateral relations. prime minister of nepal, shri k. p. sharma oli visited india in 2018 followed by a bilateral visit of prime minister narendra modi to nepal in may 2018 and in august 2018 for bimstec summit. the major focus has been on the timely and expedited implementation of bilateral projects and initiatives. the 13 [ th ] edition of indianep",585,103,130,10,india_2018_AnnualReport.md,2025-01-28 18:54:10
23,"##al joint military exercise ‘ surya kiran ’ was held in pithoragarh in may – june 2018. 1. 13 the security cooperation between india and myanmar has significantly improved and indian defence agencies are working in close coordination with myanmar defence forces to address the problem of insurgent groups along the india - myanmar border. 1. 14 the political situation in pakistan continues to remain challenging with a severe deficit of inclusive and balanced economic development. pakistan army consolidated its position as the institution driving pakistan ’ s foreign security and defence policies after the elections. pakistan also continues to relentlessly expand its military forces, especially nuclear and missile capabilities despite a financial crisis. the",766,115,132,10,india_2018_AnnualReport.md,2025-01-28 18:54:10
