chunk_id,text,char_length,word_count,token_count,section_index,source_file,processed_date
1,# annualannualannualannualannual reportreportreportreportreport,63,3,21,0,india_2003_AnnualReport.md,2025-01-28 18:56:29
2,# # # # 2003 - 20042003 - 20042003 - 20042003 - 20042003 - 2004,63,15,25,1,india_2003_AnnualReport.md,2025-01-28 18:56:29
3,# # # # # # ministry of defence government of india - - - - -,61,17,19,2,india_2003_AnnualReport.md,2025-01-28 18:56:29
4,# # # annual report 2003 - 04,29,8,10,3,india_2003_AnnualReport.md,2025-01-28 18:56:29
5,"# # # # # # ministry of defence government of india - - - - - front cover : ‘ tejas ’ the world ’ s smallest light weight multi - role aircraft designed by drdo to meet the demands of indian air force, has sucessfully completed 200 flight tests. back cover : ‘ ins talwar ’, the stealth frigate, inducted in the indian navy in july 2003 adds to navy ’ s punch. - - - - -",370,80,94,4,india_2003_AnnualReport.md,2025-01-28 18:56:29
6,"# # # contents 1. security environment 5 2. organisation and functions of the ministry of defence 15 3. indian army 25 4. indian navy 39 5. indian air force 49 6. coast guard 59 7. defence production 71 8. defence research and development 97 9. inter - service organisations 115 10. recruitment and training 127 11. resettlement and welfare of ex - servicemen 147 12. cooperation between the armed forces & civil authorities 165 13. national cadet corps 173 14. defence relations with foreign countries 183 15. ceremonial, academic and adventure activities 201 16. activities of vigilance units 211 17. empowerment and welfare of women 213",639,107,130,5,india_2003_AnnualReport.md,2025-01-28 18:56:29
7,"appendices i. matters dealt with by the departments of the minstry of defence 219 ii. ministers, chiefs of staff & secretaries who were in position from april 1, 2003 onwards 223 iii. summary of latest c & ag report on the working of ministry of defence 224 - - - - -",267,52,63,5,india_2003_AnnualReport.md,2025-01-28 18:56:29
8,# # # 11111 security environment security environment around india underlines the need for a high level of vigilance and defence preparedness - - - - -,151,27,34,6,india_2003_AnnualReport.md,2025-01-28 18:56:29
9,# # # # # # ew countries face the range of security # # # # # f,63,19,22,7,india_2003_AnnualReport.md,2025-01-28 18:56:29
10,"# # # # # # challenges, concerns and threats that india faces, from terrorism and low intensity conflict to nuclear weapons and missiles, in its neighbourhood.",159,27,33,8,india_2003_AnnualReport.md,2025-01-28 18:56:29
11,"# # # # # # ew countries face the range of security challenges, concerns and threats that india faces, from terrorism and low intensity conflict to nuclear weapons and missiles, in its neighbourhood. 1. 1 india ’ s security preoccupations are determined by the dynamics of the global and regional strategic and security environment. the post - cold war international situation and the terrorist attack against the united states on 9 / 11 have brought about a greater international convergence on global security issues and challenges, though significant differences of perception and action on specifics remain. india ’ s location at the centre of an arc of terrorism between north africa and south -",700,115,130,9,india_2003_AnnualReport.md,2025-01-28 18:56:29
12,"east asia, its close proximity to a key source of nuclear proliferation and the continuing acts of terrorism from across her western border require india to maintain a high level of vigilance and defence preparedness. the nature of new threats has also reinforced the need for international cooperation to combat terrorism and proliferation of weapons of mass destruction, and underline the role that india could play in the global response against such forces. 1. 2 global events in recent years have had a profound effect on the strategic environment for india. the collapse of the former soviet union has left the us as the pre - eminent world power. the us - led wars in kosovo,",682,116,130,9,india_2003_AnnualReport.md,2025-01-28 18:56:29
13,"afghanistan and iraq have demonstrated us military power and willingness to use it unilaterally or in association with allies or coalition partners ; and heralded a worldwide revolution in military affairs using new technologies, notably information and communication technologies, sensors and satellites, and precision - guided munitions. 1. 3 old confrontations have given way to new equations and alignments. the european union is consolidating and expanding to include much of former east and central europe. nato too is enlarging and has deployed forces in afghanistan even as europe has been trying to shape its own common foreign and security policy. relations between major powers have been, by and",706,108,130,9,india_2003_AnnualReport.md,2025-01-28 18:56:29
14,"large, stable and tension - free. strains 6 - - - - - did appear in transatlantic relations over iraq, but they did not interfere with cooperation in areas of common approach such as afghanistan and the us - led proliferation security initiative. russia continued with its structural reforms and deepening of ties with the us, europe, china and central asia for its security and economic revival. frictions, characterizing an earlier phase of us - china relations, eased. china is modernizing rapidly, building up its ‘ comprehensive national power ’. global dependency for energy resources on the gulf remains and is likely to increase, triggering rivalry and competition for access and",687,111,130,9,india_2003_AnnualReport.md,2025-01-28 18:56:29
15,"control of the region and for alternatives sources of energy, notably in central asia. terrorism and the prospect of the use of weapons of mass destruction ( wmd ) for terrorism, have emerged as the new and most immediate issues of global security concern. 1. 4 in response to these and other perceived challenges, the us is redeploying its posture, forces, defences and operational philosophy worldwide. as the pre - eminent world power with global influence and ability to project power, us policies and actions shape the international security environment in many ways, directly or indirectly. there has been a stepped up us presence in varying degrees in the gulf, afghanistan",680,111,130,9,india_2003_AnnualReport.md,2025-01-28 18:56:29
