chunk_id,text,char_length,word_count,token_count,section_index,source_file,processed_date
1,- - - - - - - - - -,19,10,12,0,india_2013_AnnualReport.md,2025-01-28 18:55:43
2,# # annual report 2013 - 14,27,7,9,1,india_2013_AnnualReport.md,2025-01-28 18:55:43
3,# # # # ministry of defence,27,7,9,2,india_2013_AnnualReport.md,2025-01-28 18:55:43
4,# # # # # government of india - - - - - - - - - -,49,18,20,3,india_2013_AnnualReport.md,2025-01-28 18:55:43
5,# # # # # contents,18,6,8,4,india_2013_AnnualReport.md,2025-01-28 18:55:43
6,# # # # # # 1. security environment 1 2. organisation and functions of the ministry of defence 11 3. indian army 19 4. indian navy 29 5. indian air force 41 6. indian coast guard 49 7. defence production 59 8. defence research and development 81 9. inter service organisations 107 10. recruitment and training 125 11. resettlement and welfare of ex - servicemen 149 12. cooperation between the armed forces and civil authorities 159 13. national cadet corps 171 14. defence cooperation with foreign countries 183 15. ceremonial and other activities 195 16. activities of vigilance units 209 17. empowerment and welfare of women 217,631,108,130,5,india_2013_AnnualReport.md,2025-01-28 18:55:43
7,"appendices i matters dealt with by the departments of the ministry of defence 225 ii ministers, chief of staff and secretaries who were in 230 position from january 1, 2013 onwards iii summary of latest comptroller & auditor general ( c & ag ) 232 report on the working of ministry of defence iv position of action taken notes ( atns ) as 241 on 31. 12. 2013 in respect of observations made in the c & ag reports / pac reports v results framework document ( rfd ) of department of 242 defence production for the year 2012 - 2013 - - - - -",538,106,118,5,india_2013_AnnualReport.md,2025-01-28 18:55:43
8,# # # # # security environment - - - - -,40,12,14,6,india_2013_AnnualReport.md,2025-01-28 18:55:43
9,"# # # india ’ s security environment is defined by a complex interplay # # # # # # of regional and global imperatives and challenges. the size and the strategic location of the country places us at the centre of a security dynamic, impacted concurrently by the positive forces of regional and global connectivity on the one side and by the consequences arising from unpredictability, instability and volatility in parts of immediate and extended neighbourhood, on the other.",474,80,94,7,india_2013_AnnualReport.md,2025-01-28 18:55:43
10,"# # # # # # 1. 1 india ’ s security environment is defined by a complex interplay of regional and global imperatives and challenges. the size and the strategic location of the country places us at the centre of a security dynamic, impacted concurrently by the positive forces of regional and global connectivity on the one side and by the consequences arising from unpredictability, instability and volatility in parts of immediate and extended neighbourhood, on the other. 1. 2 as india seeks to achieve transformative national growth and development internally, we pursue a robust defence strategy and policies which aim to address the wide spectrum of conventional and non -",677,112,130,8,india_2013_AnnualReport.md,2025-01-28 18:55:43
11,"conventional security challenges faced by the country. guided by the principle of building strength through the principles of strategic autonomy and self reliance, india seeks to enhance her own capabilities and also to pursue a constructive engagement with neighbours and partner countries in the",297,44,48,8,india_2013_AnnualReport.md,2025-01-28 18:55:43
12,"# # # # # # regional and global community to promote peace and stability. global security environment 1. 3 india ’ s geo - strategic location makes it sensitive to developments beyond its immediate neighbourhood, in the asia pacific, west asia, central asia, and in the indian ocean region. major geo - political and geo - economic developments are currently transforming the global security scenario into one of uncertainty and volatility. 1. 4 since the end of the cold war, the global security environment has seen major changes. on the one hand, the world has witnessed a spurt of globalisation and deepening economic interdependence, which",644,106,130,9,india_2013_AnnualReport.md,2025-01-28 18:55:43
13,"has enhanced the growth of countries like india, china, brazil and south africa. on the other, large parts of the world continue to be affected by conflict and violence. the global balance of power has witnessed new adjustments and dynamics, generating new 2 - - - - -",268,48,56,9,india_2013_AnnualReport.md,2025-01-28 18:55:43
